id,name,address,phone,dob
1644,John Ashley,"2676 Dufferin Street, Toronto ON M6H 4B6",4036616088,1978-11-09
3211,Brian Tran,"2019 90th Avenue, Delia AB T0J 0W0",4506701260,1981-05-01
4982,John Bryan,"2290 rue de la Gauchetière, Montreal QC H3B 2M3",6135132501,1982-11-02
4653,Michael Schneider,"4078 Riedel Street, Fort Mcmurray AB T9H 3J9",8075953137,1987-04-27
4484,Sarah Smith,"173 Heritage Drive, Calgary AB T2V 2W2",5194837045,1988-01-22
3655,Zachary Bell,"497 Bellwood Acres Rd, Huntsville ON P0A 1K0",4035769088,1989-06-19
3108,Michael Hale,"2536 Sherbrooke Ouest, Montreal QC H4A 1H3",9055233547,1991-12-03
1693,Nicole Greene,"2125 Parkdale Ave, Brockville ON K6V 4X4",7096531515,1992-03-23
4102,Amber Ryan,"3973 Brand Road, Saskatoon SK S7K 1W8",4385887318,1992-11-24
4161,Tara Warren,"4596 Duke Street, Montreal QC H3C 5K4",8077265230,1993-10-19
4921,Michael Henderson,"1145 Montreal Road, Ottawa ON K1L 6C7",6043229580,1993-12-23
4225,Brandon Hunter,"148 Pape Ave, Toronto ON M4E 2V5",4505097575,1994-03-15
3534,Angel Walker,"1425 Speers Road, Maple ON L6A 1G5",8194946722,1994-03-17
4591,Lindsay West,"4313 Granville St,  Halifax NS B3K 5L2",7788044776,1996-11-06
2439,James Lowery,"4096 rue Ellice, Joliette QC J6E 3E8",4033136462,1997-09-08
4174,Brianna Morales,"635 Lynden Road, Orono ON L0B 1M0",7785834883,1997-11-19
4544,Nathan Shepherd,"3594 Reserve St, Frankford ON K0K 2C0",5192025796,1967-09-19
3004,Douglas Frazier,"3803 Gateway Blvd, Edmonton AB T6H 1J5",7808811279,1968-10-10
2207,Sean Calderon,"559 rue Fournier, St Jerome QC J7Z 4V1",5196339891,1972-03-01
1039,Brittany Jones,"2422 Central Pkwy, Mississauga ON L5L 5S1",4184914757,1972-07-21
4543,Suzanne Wilson,"1423 rue Levy, Montreal QC H3C 5K4",5064326632,1973-03-13
3984,Kelly Thompson,"2304 Fallon Drive, Tiverton ON N0G 2T0",5063834191,1977-03-24
4975,Vanessa Coleman,"4511 Main St,  Theodore SK S0A 4C0",7094771234,1977-11-07
3536,Nicole Garrett,"3723 Robsonn St, Vancouver BC V6B 3K9",4507415994,1978-06-22
2674,Mikayla Kelly,"2531 King George Hwy, Surrey BC V3W 4E3",5146377794,1981-10-09
4594,Nancy Wilcox,"497 Bellwood Acres Rd, Huntsville ON P0A 1K0",5872735655,1982-02-02
4815,Natalie Salazar,"2421 Yonge Street, Toronto ON M4W 1J7",5065234871,1985-03-20
3381,Donna Haney," 2242 Carlson Road, Prince George BC  V2L 5E5",4167366815,1985-06-10
3852,Stacey Moore,"4991 Bayfield St, Richmond Hill ON L4C 3Y2",2504822303,1985-11-01
3091,Ronald Patrick,"2249 René-Lévesque Blvd, Montreal QC H3B 4W8",2504717056,1986-04-08
2527,Keith Rosales,"1012 90th Avenue, Brooks AB T0J 0J0",5196572611,1991-01-01
4416,Rachel Tran,"2092 Nelson Street, Pass Lake ON P0T 2M0",7782101068,1991-03-27
4522,Samuel Hester,"2650 St Jean Baptiste St, St Magloire QC G0R 3M0",5067601228,1991-07-22
3890,Clayton Hernandez,"1260 Bay Street, Toronto ON M5J 2R8",7803459822,1992-08-03
2993,Summer Mclaughlin,"169 rue des Églises Est, Malartic QC J0Y 1Z0",4036564735,1996-02-27
2079,Janet Nelson,"1306 Merivale Road, Kanata ON K2K 1L9",4502482450,1997-12-25
4164,Tiffany Roberson,"3705 Nelson Street, Delvin ON POW 1C0",7804175904,1963-12-19
3702,Claire Simmons,"1536 Blanshard, Victoria BC V8W 2H9",2046412826,1965-02-03
3422,Jorge Perez,"699 Nelson Street, Hudson ON P0V 1X0",2895879349,1967-04-03
2538,Eric Foster,"2667 rue des Églises Est, Lavenir QC J0C 1B0",5198673691,1974-11-06
4865,Meghan Tucker,"3761 Venture Place, Slave Lake AB T0G 2A2",4503098045,1974-12-03
3075,Robert Hendricks,"3385 40th Street, Calgary AB T2K 0P7",6134614519,1974-12-12
2756,Ashley Garcia,"4637 Fallon Drive, Chesley ON N0G 1L0",2892391577,1975-06-20
1392,Jacqueline Hamilton,"1163 Weir Crescent, Toronto ON M1E 3T8",7802933511,1977-04-14
2171,John Walls,"4573 Tycos Dr, Toronto ON M5T 1T4",2268521927,1978-06-06
1522,Cathy Nelson,"4394 Islington Ave,  Toronto ON M9V 2X5",8673339647,1978-11-09
3125,Pamela Baker,"4964 Blind Bay Road, Salmon Arm BC V0E 2T0",6133071507,1981-05-01
4802,Dylan Jarvis,"2639 Sherbrooke Ouest, Montreal QC H4A 1H3",9026399946,1982-11-02
1504,Ann Hart,"1818 Main St, Black Lake QC S0J 0H0",6042311064,1987-04-27
4970,Jack Greene,"86 Eglinton Avenue, Toronto ON M4P 1A6",5068124197,1988-01-22
3626,Steven Morrison,"1942 Victoria Park Ave, Toronto ON M2J 3T7",6043921817,1989-06-19
2105,Valerie Palmer,"796 avenue Royale, Quebec QC G1P 4R5",8679847312,1991-12-03
1150,Edwin Perry,"2893 137th Avenue, Edmonton AB T5M 3K3",2044031192,1992-03-23
2771,Carla Calhoun,"3941 Danforth Avenue,  Toronto ON M4K 1A6",3067839330,1992-11-24
1509,Richard Miller,"3970 Bloor Street, Ardrossan AB T0B 0E0",2266499369,1967-09-19
4414,Cathy Simpson,"1914 Parkdale Ave, Cornwall ON K6J 3P7",8732767713,1968-10-10
4851,Nathan Kennedy,"2424 Heritage Drive, Calgary AB T2V 2W2",4182199359,1972-03-01
3365,Jennifer Rojas,"752 Tanner Street, Vancouver BC V5R 2T4",6044522585,1972-07-21
1490,Rebecca Miller,"2169 St. Paul Street, St Catharines ON L2S 2K4",9025242652,1973-03-13
3243,Haley Mueller,"4065 Eglinton Avenue, Tornoto ON M4P 16A",6136647124,1977-03-24
1975,Shirley Bradley,"4862 Reserve St, Cambray ON K0M 1E0",7786291842,1977-11-07
2499,Michael Galloway,"4046 40th Street, Calgary AB T2M 0G6",6046331067,1978-06-22
3856,Susan Keller,"2422 Central Pkwy, Mississauga ON L5L 5S1",2506903876,1981-10-09
2577,Kendra Hicks,"1011 Tolmie St, Vancouver BC V6R 4C5",7805566026,1982-02-02
2304,Sandra Frost,"4096 rue Ellice, Joliette QC J6E 3E8",4035056619,1985-03-20
3092,Leonard Johnson,"3594 Reserve St, Frankford ON K0K 2C0",7806337291,1985-06-10
3629,Angelica Webb,"813 Blanshard, Victoria BC V8W 2H9",5069811799,1985-11-01
2726,Mrs. Julie Mendoza PhD,"3229 Fallon Drive, Dungannon ON N0M 1R0",4503373023,1986-04-08
3899,Melanie Harrell,"4573 Tycos Dr, Toronto ON M5T 1T4",7784409974,1991-01-01
4703,Shannon Heath,"4964 Blind Bay Road, Salmon Arm BC V0E 2T0",5065673851,1991-03-27
3952,Julian Raymond,"4991 Bayfield St, Richmond Hill ON L4C 3Y2",2508359146,1991-07-22
4710,Jodi Allen,"699 Nelson Street, Hudson ON P0V 1X0",2502785763,1992-08-03
3354,David Lowe PhD,"497 Bellwood Acres Rd, Huntsville ON P0A 1K0",8676672741,1996-02-27
2367,John Peterson,"4058 49th Avenue, Qikiqtarjuaq NU X0A 0B0",5792751931,1997-12-25
1932,Kevin Flores,"1617 Main St, Manor SK S0C 1R0",3065974723,1963-12-19
3833,Dylan Curry,"2249 René-Lévesque Blvd, Montreal QC H3B 4W8",2893874091,1965-02-03
3094,Jeremy Cochran,"4588 Merivale Road, Stittsville ON K2S 1B9",2045803652,1967-04-03
3412,Robert Cox,"1260 Bay Street, Toronto ON M5J 2R8",4188043306,1974-11-06
2533,Stanley Frederick,"559 rue Fournier, St Jerome QC J7Z 4V1",8196237877,1974-12-03
4499,Sally Gillespie,"4065 Eglinton Avenue, Tornoto ON M4P 16A",4035065699,1974-12-12
3511,Ashley Blake,"173 Heritage Drive, Calgary AB T2V 2W2",9024066895,1975-06-20
3039,Jared Bowen,"1682 MacLaren Street, Ottawa ON K1P 5M7",7806091290,1977-04-14
4934,Allison Martin,"4596 Duke Street, Montreal QC H3C 5K4",7804499185,1978-06-06
4895,James Fernandez,"2421 Yonge Street, Toronto ON M4W 1J7",6136241462,1978-11-09
4730,Brian Parsons,"4511 Main St,  Theodore SK S0A 4C0",9023557192,1981-05-01
4887,Thomas Fernandez,"4637 Fallon Drive, Chesley ON N0G 1L0",2503807628,1982-11-02
3208,Martha Thornton,"2051 Birkett Lane, Brantford ON N3T 2Z8",3066561758,1987-04-27
3204,Jessica Haynes,"4394 Islington Ave,  Toronto ON M9V 2X5",5195458116,1988-01-22
4385,Jimmy Reed,"622 Nelson Street, Big Trout Lake ON P0V 1G0",5199611259,1989-06-19
3135,Crystal Frederick,"1507 St. John Street, Beechy SK S4P 3Y2",7786457904,1991-12-03
4711,John Ortiz,"1163 Weir Crescent, Toronto ON M1E 3T8",5792285148,1992-03-23
2871,Jose Clark,"4798 René-Lévesque Blvd, Montreal QC H3B 4W8",4163663943,1992-11-24
4826,Brian Hatfield,"635 Lynden Road, Orono ON L0B 1M0",7803522617,1993-10-19
2055,Stacey Smith," 2325 Lock Street, Galt ON N1R 3Y8",6479819335,1993-12-23
2593,Kimberly Davis,"2958 Beaver Creek, Thornhill ON L4J 1W2",2896225323,1994-03-15
3751,Erica Ortiz,"833 Nelson Street, Nobel QC P0G 1G0",7783487254,1994-03-17
3385,Rodney Thompson,"1536 Blanshard, Victoria BC V8W 2H9",9025481511,1996-11-06
2641,Renee Harris,"1425 Speers Road, Maple ON L6A 1G5",2892108105,1997-09-08
2720,Christine Shaffer,"2536 Sherbrooke Ouest, Montreal QC H4A 1H3",5067263815,1997-11-19
3486,Danielle Kelly,"2169 St. Paul Street, St Catharines ON L2S 2K4",8192815145,1967-09-19
4190,Joseph Castillo,"2639 Sherbrooke Ouest, Montreal QC H4A 1H3",8073294564,1968-10-10
2451,Joseph Martin,"2638 Heatherleigh, Cooksville ON L5A 1V9",2503877630,1972-03-01
3500,Eric Keith,"1152 rue Levy, Montreal QC H3C 5K4",9025597035,1972-07-21
4745,Jill Herman,"169 rue des Églises Est, Malartic QC J0Y 1Z0",4504769387,1973-03-13
1494,Mr. Joshua Velasquez Jr.,"2681 St-Jerome Street, St Jerome QC S4P 3Y2",3062278852,1977-03-24
3159,Lisa Carter,"3572 Bloor Street, Vegreville AB T0B 4L0",6472121317,1977-11-07
1934,Anthony Buchanan,"1415 40th Street, Calgary AB T2P 4L4",2044711624,1978-06-22
1570,Evan Davila,"4313 Granville St,  Halifax NS B3K 5L2",9058042507,1981-10-09
3865,Andrew Stephens,"2304 Fallon Drive, Tiverton ON N0G 2T0",4167767115,1982-02-02
2339,Karen Green,"1145 Montreal Road, Ottawa ON K1L 6C7",6046385241,1985-03-20
1312,Jerry Mckee,"1818 Main St, Black Lake QC S0J 0H0",7093569838,1985-06-10
4928,Jeffrey Ochoa,"2333 Ontario St, St Catharines ON L2N 1S8",7096714102,1985-11-01
1936,Theodore Kelly,"3970 Bloor Street, Ardrossan AB T0B 0E0",9059139538,1986-04-08
3804,Amanda Jimenez,"796 avenue Royale, Quebec QC G1P 4R5",6043922275,1991-01-01
4452,Sarah Nunez,"4896 Whitmore Road,  Fort Erie ON L0L 0L0",7054465797,1991-03-27
4401,Darrell Buchanan,"2531 King George Hwy, Surrey BC V3W 4E3",7786585178,1991-07-22
1749,Edward Hernandez,"3806 Fallon Drive, Durham ON N0G 1R0",7804553559,1992-08-03
4626,James Cook,"1012 90th Avenue, Brooks AB T0J 0J0",2899725668,1996-02-27
3329,Stephen Stewart,"3385 40th Street, Calgary AB T2K 0P7",4503211167,1997-12-25
3350,Stacy Hernandez,"2650 St Jean Baptiste St, St Magloire QC G0R 3M0",7805359659,1963-12-19
3824,Theodore Miller,"391 St. John Street, Viscount SK S4P 3Y2",8674396426,1965-02-03
3719,Amy Chung," 2546 Fallon Drive, Bayfield ON N0M 1G0",6477605823,1967-04-03
2330,Mary King,"2125 Parkdale Ave, Brockville ON K6V 4X4",8072312701,1974-11-06
3283,Rebekah Bradshaw,"86 Eglinton Avenue, Toronto ON M4P 1A6",4035712142,1974-12-03
2258,Jason Webb," 2242 Carlson Road, Prince George BC  V2L 5E5",4506161002,1974-12-12
3407,Dr. Charles Perez,"2019 90th Avenue, Delia AB T0J 0W0",7806966465,1975-06-20
2205,Sarah Martin,"1807 Albert Street,  Herbert SK S4P 3Y2",4188388961,1977-04-14
1607,Gregory Morgan,"3761 Venture Place, Slave Lake AB T0G 2A2",7784006990,1978-06-06
3623,John Murphy,"3803 Gateway Blvd, Edmonton AB T6H 1J5",6472672761,1978-11-09
3971,James Harris,"316 Bay Street, Toronto ON M5J 2R8",6049442422,1981-05-01
2661,Barry Reynolds,"2312 40th Street, Calgary AB T2C 2P3",5146599292,1982-11-02
2325,Jill Sanchez,"1519 René-Lévesque Blvd, Montreal QC H3B 4W8",4038476736,1987-04-27
4538,Gary Mcdonald,"2092 Nelson Street, Pass Lake ON P0T 2M0",2265452818,1988-01-22
2598,Timothy Shaffer,"3941 Danforth Avenue,  Toronto ON M4K 1A6",7782227046,1989-06-19
2481,Devin Stokes,"4559 Riedel Street, Fort Mcmurray AB T9H 3J9",2506776771,1991-12-03
3628,Maria Pruitt,"1423 rue Levy, Montreal QC H3C 5K4",6044469536,1992-03-23
4422,Matthew Miller,"2290 rue de la Gauchetière, Montreal QC H3B 2M3",2046955225,1992-11-24
1124,Tricia Simpson,"752 Tanner Street, Vancouver BC V5R 2T4",7788278641,1993-10-19
3363,Thomas Wong,"1942 Victoria Park Ave, Toronto ON M2J 3T7",4034355314,1993-12-23
1949,Douglas Young,"1377 Glover Road, Fort Langley BC V3A 6X5",5797377346,1994-03-15
3787,Matthew Williamson,"2124 Adelaide St, Toronto ON M5H 1P6",9052953723,1994-03-17
4698,Jake Lawson,"291 Speers Road, Oakville ON L6H 3H5",2894504703,1967-09-19
4208,Elijah Lee,"497 Bellwood Acres Rd, Huntsville ON P0A 1K0",5192604860,1968-10-10
3104,Kayla Cooper,"3504 Rose Street, Regina SK S4P 3Y2",5192734596,1972-03-01
1090,Destiny Oliver,"2676 Dufferin Street, Toronto ON M6H 4B6",7783237381,1972-07-21
4555,Robert Jones,"3723 Robsonn St, Vancouver BC V6B 3K9",4165585468,1973-03-13
3447,Cody Spears,"2667 rue des Églises Est, Lavenir QC J0C 1B0",4509128759,1977-03-24
3122,Stacey Stevenson,"391 rue Saint-Édouard, Trois Rivieres QC G9A 5S8",4509467022,1977-11-07
4433,Kristy Richards,"3611 Brew Creek Rd, Vananda BC V0N 3K0",8199053725,1978-06-22
4196,Shane Garrett,"3705 Nelson Street, Delvin ON POW 1C0",8073531188,1981-10-09
3791,Sarah Payne,"3145 Richford Road, Napierville QC J0J 1L0",8197222204,1982-02-02
3069,Christopher Johnson,"1914 Parkdale Ave, Cornwall ON K6J 3P7",9026741706,1985-03-20
3469,Rachel Carney,"969 Brand Road, Saskatoon SK S7K 1W8",3439251779,1985-06-10
3736,Lucas Jones Jr.,"3973 Brand Road, Saskatoon SK S7K 1W8",8077082924,1985-11-01
3803,Stefanie Watson,"148 Pape Ave, Toronto ON M4E 2V5",6139906426,1986-04-08
4021,James Andrews,"2353 rue des Églises Est, Rochebaucourt QC J0Y 2J0",5068624556,1991-01-01
2634,Charles Shaw,"615 90th Avenue, Schuler AB T0J 3B0",8194998089,1991-03-27
3342,Lynn Villegas,"2764 rue des Érables, Clermont QC G4A 1J8",2048831754,1991-07-22
4819,Lisa Gonzales,"2893 Runnymede Rd, Toronto ON M6S 2Z7",4163338544,1992-08-03
4095,Timothy Kennedy,"818 Thurston Dr, Orleans ON  K1C 1T1",4314851955,1996-02-27
4203,Brittany Morgan,"557 rue Saint-Antoine, Granby QC J2H 2H5",4507668345,1997-12-25
3378,Hannah Martin,"2893 137th Avenue, Edmonton AB T5M 3K3",2263158119,1963-12-19
3576,Frances Watts,"2229 Lockhart Drive, Barrie ON L4M 3B1",2043014165,1965-02-03
3831,Nicholas Clements,"4078 Riedel Street, Fort Mcmurray AB T9H 3J9",5146837262,1967-09-19
4454,Shane Higgins PhD,"51 rue St-Henri, Ville Le Gardeur QC J5Z 1R6",5792298769,1968-10-10
4705,Chelsea Watts,"1306 Merivale Road, Kanata ON K2K 1L9",2048234618,1972-03-01
2191,Robin Smith,"4369 Wallbridge Loyalist Rd, Belleville ON K8N 1L9",8194005572,1972-07-21
1465,Betty Keller,"2424 Heritage Drive, Calgary AB T2V 2W2",4186377995,1973-03-13
3210,Jason Wilson,"1163 Weir Crescent, Toronto ON M1E 3T8",9056238373,1977-03-24
2455,Zachary Bradley,"1423 rue Levy, Montreal QC H3C 5K4",5149423613,1977-11-07
3760,Andrew Brown,"3973 Brand Road, Saskatoon SK S7K 1W8",5143045056,1978-06-22
3602,Kaitlin Bradley,"3611 Brew Creek Rd, Vananda BC V0N 3K0",4504108969,1981-10-09
1368,Mitchell Ortiz,"2764 rue des Érables, Clermont QC G4A 1J8",4164052873,1982-02-02
3073,Mitchell Mills,"4798 René-Lévesque Blvd, Montreal QC H3B 4W8",9026698821,1985-03-20
4570,Mr. Willie Chandler,"699 Nelson Street, Hudson ON P0V 1X0",7806142015,1985-06-10
2250,Michael Tyler,"3145 Richford Road, Napierville QC J0J 1L0",4032789287,1985-11-01
3147,Kelly Griffin,"4065 Eglinton Avenue, Tornoto ON M4P 16A",6476939262,1986-04-08
4646,David Bush,"3970 Bloor Street, Ardrossan AB T0B 0E0",2262334905,1991-01-01
3717,Jason Blackburn,"1306 Merivale Road, Kanata ON K2K 1L9",6137756882,1991-03-27
3727,Nichole Carroll,"4078 Riedel Street, Fort Mcmurray AB T9H 3J9",5195674612,1991-07-22
3457,Vicki Perry,"1818 Main St, Black Lake QC S0J 0H0",4183306859,1992-08-03
2997,Caitlin Soto," 2325 Lock Street, Galt ON N1R 3Y8",8196508118,1996-02-27
1630,Raymond Zimmerman,"1011 Tolmie St, Vancouver BC V6R 4C5",4502062388,1997-12-25
2558,Bryan Atkins,"4862 Reserve St, Cambray ON K0M 1E0",8673969793,1963-12-19
1862,Crystal Smith,"4511 Main St,  Theodore SK S0A 4C0",5193492040,1965-02-03
1034,James Thompson,"4896 Whitmore Road,  Fort Erie ON L0L 0L0",6139924300,1967-04-03
4435,Henry Rogers,"2169 St. Paul Street, St Catharines ON L2S 2K4",2895717038,1974-11-06
4430,Adriana Brown,"4637 Fallon Drive, Chesley ON N0G 1L0",2893538188,1974-12-03
4879,Kenneth Young,"1682 MacLaren Street, Ottawa ON K1P 5M7",5147507175,1974-12-12
1660,Scott Carroll,"3229 Fallon Drive, Dungannon ON N0M 1R0",8074666188,1975-06-20
4445,Jason Mcclain,"557 rue Saint-Antoine, Granby QC J2H 2H5",9057814092,1977-04-14
3756,Jesse Little,"615 90th Avenue, Schuler AB T0J 3B0",3068978507,1978-06-06
3172,Ms. Bonnie Lee,"2290 rue de la Gauchetière, Montreal QC H3B 2M3",5193991214,1978-11-09
2323,Jennifer Garcia,"2124 Adelaide St, Toronto ON M5H 1P6",5196266011,1981-05-01
2729,Stacy Holmes,"4313 Granville St,  Halifax NS B3K 5L2",4388681155,1982-11-02
3666,Amanda Tyler,"813 Blanshard, Victoria BC V8W 2H9",9022481442,1987-04-27
1452,Susan Turner,"4964 Blind Bay Road, Salmon Arm BC V0E 2T0",5069815927,1988-01-22
1289,Chris Wilson,"2312 40th Street, Calgary AB T2C 2P3",2047376440,1989-06-19
3171,Sergio Garcia,"497 Bellwood Acres Rd, Huntsville ON P0A 1K0",5814003311,1991-12-03
3841,Jennifer Richmond,"3572 Bloor Street, Vegreville AB T0B 4L0",9057632220,1992-03-23
2578,Robert Hunt,"1377 Glover Road, Fort Langley BC V3A 6X5",6134983948,1992-11-24
1567,Jacqueline Lopez,"3806 Fallon Drive, Durham ON N0G 1R0",7807341637,1993-10-19
1344,Michael Williams,"4046 40th Street, Calgary AB T2M 0G6",3067369128,1993-12-23
1070,Terrance Fisher,"833 Nelson Street, Nobel QC P0G 1G0",5142897103,1994-03-15
2987,Nancy Lee,"3941 Danforth Avenue,  Toronto ON M4K 1A6",9022921258,1994-03-17
4780,Martin Greene,"2249 René-Lévesque Blvd, Montreal QC H3B 4W8",4164259055,1996-11-06
3999,Elizabeth Stokes,"497 Bellwood Acres Rd, Huntsville ON P0A 1K0",7098926069,1997-09-08
4603,Nicholas Hoffman,"3723 Robsonn St, Vancouver BC V6B 3K9",7055029513,1997-11-19
2710,Samantha Mullins,"2424 Heritage Drive, Calgary AB T2V 2W2",8194173118,1967-09-19
2637,Shannon Brooks,"2893 137th Avenue, Edmonton AB T5M 3K3",9058582057,1968-10-10
2851,Bonnie Russell,"1519 René-Lévesque Blvd, Montreal QC H3B 4W8",9025276091,1972-03-01
2967,Brittany Castro,"1807 Albert Street,  Herbert SK S4P 3Y2",5069487129,1972-07-21
3624,Amy Williams,"4559 Riedel Street, Fort Mcmurray AB T9H 3J9",7785803100,1973-03-13
4143,Ryan Nichols,"4058 49th Avenue, Qikiqtarjuaq NU X0A 0B0",6134308947,1977-03-24
1345,Amy Hamilton,"86 Eglinton Avenue, Toronto ON M4P 1A6",3066283508,1977-11-07
4873,Gary Martin,"2051 Birkett Lane, Brantford ON N3T 2Z8",4038433768,1978-06-22
4825,Holly Jensen,"2676 Dufferin Street, Toronto ON M6H 4B6",4032961618,1981-10-09
4855,George Moody,"391 St. John Street, Viscount SK S4P 3Y2",9059842281,1982-02-02
3165,Brianna Orr,"2304 Fallon Drive, Tiverton ON N0G 2T0",5878019149,1985-03-20
4162,Michael Lee,"2229 Lockhart Drive, Barrie ON L4M 3B1",5813335362,1985-06-10
4542,Brian Griffin,"4588 Merivale Road, Stittsville ON K2S 1B9",5146448124,1985-11-01
4331,Laurie Hale,"622 Nelson Street, Big Trout Lake ON P0V 1G0",6045204835,1986-04-08
4278,Amanda Joyce," 2242 Carlson Road, Prince George BC  V2L 5E5",3065735332,1991-01-01
2332,Lindsey Jones,"1942 Victoria Park Ave, Toronto ON M2J 3T7",4387967872,1991-03-27
1171,Steven Christian,"4991 Bayfield St, Richmond Hill ON L4C 3Y2",7054175816,1991-07-22
4724,Cory Johnson,"752 Tanner Street, Vancouver BC V5R 2T4",6042629103,1992-08-03
4074,Ricky Alexander,"1415 40th Street, Calgary AB T2P 4L4",7097486797,1996-02-27
2819,Anthony Carney,"148 Pape Ave, Toronto ON M4E 2V5",8198552691,1997-12-25
3183,Zachary Gates,"169 rue des Églises Est, Malartic QC J0Y 1Z0",9058036377,1963-12-19
4233,Adam Bray,"559 rue Fournier, St Jerome QC J7Z 4V1",9059802375,1965-02-03
4991,William Johnson,"1536 Blanshard, Victoria BC V8W 2H9",2504322764,1967-04-03
3496,Carlos Hurst,"2531 King George Hwy, Surrey BC V3W 4E3",8198098029,1974-11-06
3733,Karen Saunders," 2546 Fallon Drive, Bayfield ON N0M 1G0",5816418554,1974-12-03
2090,Daniel Gomez,"2638 Heatherleigh, Cooksville ON L5A 1V9",7809665357,1974-12-12
4206,Elizabeth Morales,"3504 Rose Street, Regina SK S4P 3Y2",5194187224,1975-06-20
3263,Robert Sullivan,"1260 Bay Street, Toronto ON M5J 2R8",9026522590,1977-04-14
3553,Kevin Campbell,"3385 40th Street, Calgary AB T2K 0P7",3063757874,1978-06-06
2582,Nicholas Garcia,"391 rue Saint-Édouard, Trois Rivieres QC G9A 5S8",3434781666,1978-11-09
3812,Ashley Travis,"796 avenue Royale, Quebec QC G1P 4R5",7052929412,1981-05-01
4012,Stephanie Phillips,"4394 Islington Ave,  Toronto ON M9V 2X5",6479495137,1982-11-02
4589,Desiree Delgado,"1152 rue Levy, Montreal QC H3C 5K4",5197884913,1987-04-27
2590,Adam Simmons,"316 Bay Street, Toronto ON M5J 2R8",7786392642,1988-01-22
3117,Ryan Owens,"2019 90th Avenue, Delia AB T0J 0W0",7098896163,1989-06-19
3861,Sarah Wolf,"1425 Speers Road, Maple ON L6A 1G5",9059023542,1991-12-03
2131,Brett Rodriguez,"4096 rue Ellice, Joliette QC J6E 3E8",5196761479,1992-03-23
4992,David Rodgers,"818 Thurston Dr, Orleans ON  K1C 1T1",7052247145,1992-11-24
2508,Melissa Wilson,"2893 Runnymede Rd, Toronto ON M6S 2Z7",5812641759,1993-10-19
3893,Ashley Wheeler,"51 rue St-Henri, Ville Le Gardeur QC J5Z 1R6",9053734446,1993-12-23
3253,Dylan Mcdowell,"969 Brand Road, Saskatoon SK S7K 1W8",6045195232,1994-03-15
2075,Annette Mclaughlin,"2421 Yonge Street, Toronto ON M4W 1J7",5877326528,1994-03-17
1202,Frances Lopez,"2353 rue des Églises Est, Rochebaucourt QC J0Y 2J0",6137129292,1967-09-19
4886,Kristin Martinez,"2667 rue des Églises Est, Lavenir QC J0C 1B0",9026684350,1968-10-10
4124,Daniel Rogers,"1507 St. John Street, Beechy SK S4P 3Y2",5195797150,1972-03-01
1172,Eric Adams,"1145 Montreal Road, Ottawa ON K1L 6C7",5142582055,1972-07-21
1420,Jessica Jordan,"2681 St-Jerome Street, St Jerome QC S4P 3Y2",4036997635,1973-03-13
3561,William Watson,"635 Lynden Road, Orono ON L0B 1M0",2898594363,1977-03-24
3990,Sarah Castillo,"1012 90th Avenue, Brooks AB T0J 0J0",8673927217,1977-11-07
1513,Holly Taylor,"2092 Nelson Street, Pass Lake ON P0T 2M0",2508121499,1978-06-22
1649,Benjamin Smith DDS,"2333 Ontario St, St Catharines ON L2N 1S8",5195029292,1981-10-09
4536,Anthony Silva,"173 Heritage Drive, Calgary AB T2V 2W2",2046337269,1982-02-02
1626,John Lee,"3705 Nelson Street, Delvin ON POW 1C0",4509017101,1985-03-20
2660,Nicole Hopkins,"1914 Parkdale Ave, Cornwall ON K6J 3P7",5146254991,1985-06-10
3611,Melissa Thompson,"4369 Wallbridge Loyalist Rd, Belleville ON K8N 1L9",8198627328,1985-11-01
4121,Jason Clark MD,"291 Speers Road, Oakville ON L6H 3H5",9055712782,1986-04-08
2042,Kristen Parker,"3594 Reserve St, Frankford ON K0K 2C0",7057255236,1991-01-01
3499,Crystal Lee,"2125 Parkdale Ave, Brockville ON K6V 4X4",6046938259,1991-03-27
3492,Brenda Ray,"2958 Beaver Creek, Thornhill ON L4J 1W2",5147913698,1991-07-22
2078,Julia Wolfe,"4596 Duke Street, Montreal QC H3C 5K4",5068038458,1992-08-03
3007,Theresa Contreras,"4573 Tycos Dr, Toronto ON M5T 1T4",7095627757,1996-02-27
3444,Thomas Garcia,"1617 Main St, Manor SK S0C 1R0",7807965999,1997-12-25
3723,Jacob Gibson,"3761 Venture Place, Slave Lake AB T0G 2A2",6135907310,1963-12-19
3834,Ashley Jones,"2536 Sherbrooke Ouest, Montreal QC H4A 1H3",4163167321,1965-02-03
3743,Grace Sharp,"2650 St Jean Baptiste St, St Magloire QC G0R 3M0",7802187970,1967-09-19
4025,Alyssa Rivas,"3803 Gateway Blvd, Edmonton AB T6H 1J5",2046258604,1968-10-10
4111,Michelle Ramirez,"2639 Sherbrooke Ouest, Montreal QC H4A 1H3",7806293385,1972-03-01
1654,Jamie Osborn,"2422 Central Pkwy, Mississauga ON L5L 5S1",2503065170,1972-07-21
3090,Dawn Young,"4991 Bayfield St, Richmond Hill ON L4C 3Y2",8196823422,1973-03-13
4264,Wendy Frazier,"51 rue St-Henri, Ville Le Gardeur QC J5Z 1R6",7803959020,1977-03-24
4198,Frederick Reyes,"557 rue Saint-Antoine, Granby QC J2H 2H5",9027773363,1977-11-07
3426,Deborah Johnson,"813 Blanshard, Victoria BC V8W 2H9",6044838514,1978-06-22
